date,CPI_pct_scaled,PPI_pct_scaled,PCE_pct_scaled,CPI_pct_scaled_lag_1,PPI_pct_scaled_lag_1,PCE_pct_scaled_lag_1,CPI_pct_scaled_lag_2,PPI_pct_scaled_lag_2,PCE_pct_scaled_lag_2,CPI_pct_scaled_lag_3,PPI_pct_scaled_lag_3,PCE_pct_scaled_lag_3
1960-10-01,0.8926346145304596,0.4369465979013609,0.5824805152490404,0.8945162633943268,0.43704747319393267,0.5818319340127526,0.8945342171454291,0.4321326891264283,0.5826441024593438,0.8958883642153281,0.4281898523454682,0.5821369482220504
1960-11-01,0.8955944952678182,0.4296005770260737,0.5828735847128312,0.8926346145304596,0.4369465979013609,0.5824805152490404,0.8945162633943268,0.43704747319393267,0.5818319340127526,0.8945342171454291,0.4321326891264283,0.5826441024593438
1960-12-01,0.8957419135681159,0.4308306403341998,0.5816817659844108,0.8955944952678182,0.4296005770260737,0.5828735847128312,0.8926346145304596,0.4369465979013609,0.5824805152490404,0.8945162633943268,0.43704747319393267,0.5818319340127526
1961-01-01,0.8951069328322585,0.42716578796254545,0.5822206247890421,0.8957419135681159,0.4308306403341998,0.5816817659844108,0.8955944952678182,0.4296005770260737,0.5828735847128312,0.8926346145304596,0.4369465979013609,0.5824805152490404
1961-02-01,0.8985377115832748,0.4283377153486023,0.5811160178777277,0.8951069328322585,0.42716578796254545,0.5822206247890421,0.8957419135681159,0.4308306403341998,0.5816817659844108,0.8955944952678182,0.4296005770260737,0.5828735847128312
1961-03-01,0.8946805196043113,0.6949567998606447,0.5826660112768401,0.8985377115832748,0.4283377153486023,0.5811160178777277,0.8951069328322585,0.42716578796254545,0.5822206247890421,0.8957419135681159,0.4308306403341998,0.5816817659844108
1961-04-01,0.8944889710908264,0.43153208230604556,0.5832072372678705,0.8946805196043113,0.6949567998606447,0.5826660112768401,0.8985377115832748,0.4283377153486023,0.5811160178777277,0.8951069328322585,0.42716578796254545,0.5822206247890421
1961-05-01,0.8941527843648452,0.43067549897272556,0.5818740124771193,0.8944889710908264,0.43153208230604556,0.5832072372678705,0.8946805196043113,0.6949567998606447,0.5826660112768401,0.8985377115832748,0.4283377153486023,0.5811160178777277
1961-06-01,0.8933935623222804,0.42987651391988646,0.5825541196777076,0.8941527843648452,0.43067549897272556,0.5818740124771193,0.8944889710908264,0.43153208230604556,0.5832072372678705,0.8946805196043113,0.6949567998606447,0.5826660112768401
1961-07-01,0.8945210117143778,0.42704610501627177,0.58219203647899,0.8933935623222804,0.42987651391988646,0.5825541196777076,0.8941527843648452,0.43067549897272556,0.5818740124771193,0.8944889710908264,0.43153208230604556,0.5832072372678705
