date,realtime_start,realtime_end,value
1957-01-01,2024-05-23,2024-05-23,28.5
1957-02-01,2024-05-23,2024-05-23,28.6
1957-03-01,2024-05-23,2024-05-23,28.7
1957-04-01,2024-05-23,2024-05-23,28.8
1957-05-01,2024-05-23,2024-05-23,28.8
1957-06-01,2024-05-23,2024-05-23,28.9
1957-07-01,2024-05-23,2024-05-23,29.0
1957-08-01,2024-05-23,2024-05-23,29.0
1957-09-01,2024-05-23,2024-05-23,29.1
1957-10-01,2024-05-23,2024-05-23,29.2
1957-11-01,2024-05-23,2024-05-23,29.3
1957-12-01,2024-05-23,2024-05-23,29.3
1958-01-01,2024-05-23,2024-05-23,29.3
1958-02-01,2024-05-23,2024-05-23,29.4
1958-03-01,2024-05-23,2024-05-23,29.5
1958-04-01,2024-05-23,2024-05-23,29.5
1958-05-01,2024-05-23,2024-05-23,29.5
1958-06-01,2024-05-23,2024-05-23,29.6
1958-07-01,2024-05-23,2024-05-23,29.6
1958-08-01,2024-05-23,2024-05-23,29.6
1958-09-01,2024-05-23,2024-05-23,29.7
1958-10-01,2024-05-23,2024-05-23,29.7
1958-11-01,2024-05-23,2024-05-23,29.8
1958-12-01,2024-05-23,2024-05-23,29.9
1959-01-01,2024-05-23,2024-05-23,29.9
1959-02-01,2024-05-23,2024-05-23,29.9
1959-03-01,2024-05-23,2024-05-23,30.0
1959-04-01,2024-05-23,2024-05-23,30.0
1959-05-01,2024-05-23,2024-05-23,30.1
1959-06-01,2024-05-23,2024-05-23,30.2
1959-07-01,2024-05-23,2024-05-23,30.2
1959-08-01,2024-05-23,2024-05-23,30.2
1959-09-01,2024-05-23,2024-05-23,30.3
1959-10-01,2024-05-23,2024-05-23,30.4
1959-11-01,2024-05-23,2024-05-23,30.4
1959-12-01,2024-05-23,2024-05-23,30.5
1960-01-01,2024-05-23,2024-05-23,30.5
1960-02-01,2024-05-23,2024-05-23,30.6
1960-03-01,2024-05-23,2024-05-23,30.6
1960-04-01,2024-05-23,2024-05-23,30.6
1960-05-01,2024-05-23,2024-05-23,30.6
1960-06-01,2024-05-23,2024-05-23,30.7
1960-07-01,2024-05-23,2024-05-23,30.6
1960-08-01,2024-05-23,2024-05-23,30.6
1960-09-01,2024-05-23,2024-05-23,30.6
1960-10-01,2024-05-23,2024-05-23,30.8
1960-11-01,2024-05-23,2024-05-23,30.8
1960-12-01,2024-05-23,2024-05-23,30.7
1961-01-01,2024-05-23,2024-05-23,30.8
1961-02-01,2024-05-23,2024-05-23,30.8
1961-03-01,2024-05-23,2024-05-23,30.9
1961-04-01,2024-05-23,2024-05-23,30.9
1961-05-01,2024-05-23,2024-05-23,30.9
1961-06-01,2024-05-23,2024-05-23,31.0
1961-07-01,2024-05-23,2024-05-23,31.0
1961-08-01,2024-05-23,2024-05-23,31.1
1961-09-01,2024-05-23,2024-05-23,31.1
1961-10-01,2024-05-23,2024-05-23,31.1
1961-11-01,2024-05-23,2024-05-23,31.2
1961-12-01,2024-05-23,2024-05-23,31.2
1962-01-01,2024-05-23,2024-05-23,31.2
1962-02-01,2024-05-23,2024-05-23,31.2
1962-03-01,2024-05-23,2024-05-23,31.3
1962-04-01,2024-05-23,2024-05-23,31.3
1962-05-01,2024-05-23,2024-05-23,31.4
1962-06-01,2024-05-23,2024-05-23,31.4
1962-07-01,2024-05-23,2024-05-23,31.4
1962-08-01,2024-05-23,2024-05-23,31.5
1962-09-01,2024-05-23,2024-05-23,31.5
1962-10-01,2024-05-23,2024-05-23,31.5
1962-11-01,2024-05-23,2024-05-23,31.5
1962-12-01,2024-05-23,2024-05-23,31.6
1963-01-01,2024-05-23,2024-05-23,31.5
1963-02-01,2024-05-23,2024-05-23,31.6
1963-03-01,2024-05-23,2024-05-23,31.7
1963-04-01,2024-05-23,2024-05-23,31.7
1963-05-01,2024-05-23,2024-05-23,31.7
1963-06-01,2024-05-23,2024-05-23,31.8
1963-07-01,2024-05-23,2024-05-23,31.8
1963-08-01,2024-05-23,2024-05-23,31.9
1963-09-01,2024-05-23,2024-05-23,31.9
1963-10-01,2024-05-23,2024-05-23,32.0
1963-11-01,2024-05-23,2024-05-23,32.0
1963-12-01,2024-05-23,2024-05-23,32.1
1964-01-01,2024-05-23,2024-05-23,32.2
1964-02-01,2024-05-23,2024-05-23,32.2
1964-03-01,2024-05-23,2024-05-23,32.2
1964-04-01,2024-05-23,2024-05-23,32.2
1964-05-01,2024-05-23,2024-05-23,32.2
1964-06-01,2024-05-23,2024-05-23,32.3
1964-07-01,2024-05-23,2024-05-23,32.3
1964-08-01,2024-05-23,2024-05-23,32.3
1964-09-01,2024-05-23,2024-05-23,32.3
1964-10-01,2024-05-23,2024-05-23,32.4
1964-11-01,2024-05-23,2024-05-23,32.5
1964-12-01,2024-05-23,2024-05-23,32.5
1965-01-01,2024-05-23,2024-05-23,32.6
1965-02-01,2024-05-23,2024-05-23,32.6
1965-03-01,2024-05-23,2024-05-23,32.6
1965-04-01,2024-05-23,2024-05-23,32.7
1965-05-01,2024-05-23,2024-05-23,32.7
1965-06-01,2024-05-23,2024-05-23,32.7
1965-07-01,2024-05-23,2024-05-23,32.7
1965-08-01,2024-05-23,2024-05-23,32.7
1965-09-01,2024-05-23,2024-05-23,32.8
1965-10-01,2024-05-23,2024-05-23,32.8
1965-11-01,2024-05-23,2024-05-23,32.9
1965-12-01,2024-05-23,2024-05-23,33.0
1966-01-01,2024-05-23,2024-05-23,33.0
1966-02-01,2024-05-23,2024-05-23,33.1
1966-03-01,2024-05-23,2024-05-23,33.1
1966-04-01,2024-05-23,2024-05-23,33.3
1966-05-01,2024-05-23,2024-05-23,33.4
1966-06-01,2024-05-23,2024-05-23,33.5
1966-07-01,2024-05-23,2024-05-23,33.6
1966-08-01,2024-05-23,2024-05-23,33.7
1966-09-01,2024-05-23,2024-05-23,33.8
1966-10-01,2024-05-23,2024-05-23,34.0
1966-11-01,2024-05-23,2024-05-23,34.0
1966-12-01,2024-05-23,2024-05-23,34.1
1967-01-01,2024-05-23,2024-05-23,34.2
1967-02-01,2024-05-23,2024-05-23,34.2
1967-03-01,2024-05-23,2024-05-23,34.3
1967-04-01,2024-05-23,2024-05-23,34.4
1967-05-01,2024-05-23,2024-05-23,34.5
1967-06-01,2024-05-23,2024-05-23,34.6
1967-07-01,2024-05-23,2024-05-23,34.7
1967-08-01,2024-05-23,2024-05-23,34.9
1967-09-01,2024-05-23,2024-05-23,35.0
1967-10-01,2024-05-23,2024-05-23,35.1
1967-11-01,2024-05-23,2024-05-23,35.2
1967-12-01,2024-05-23,2024-05-23,35.4
1968-01-01,2024-05-23,2024-05-23,35.5
1968-02-01,2024-05-23,2024-05-23,35.7
1968-03-01,2024-05-23,2024-05-23,35.8
1968-04-01,2024-05-23,2024-05-23,35.9
1968-05-01,2024-05-23,2024-05-23,36.0
1968-06-01,2024-05-23,2024-05-23,36.2
1968-07-01,2024-05-23,2024-05-23,36.4
1968-08-01,2024-05-23,2024-05-23,36.5
1968-09-01,2024-05-23,2024-05-23,36.7
1968-10-01,2024-05-23,2024-05-23,36.9
1968-11-01,2024-05-23,2024-05-23,37.1
1968-12-01,2024-05-23,2024-05-23,37.2
1969-01-01,2024-05-23,2024-05-23,37.3
1969-02-01,2024-05-23,2024-05-23,37.6
1969-03-01,2024-05-23,2024-05-23,37.8
1969-04-01,2024-05-23,2024-05-23,38.1
1969-05-01,2024-05-23,2024-05-23,38.1
1969-06-01,2024-05-23,2024-05-23,38.3
1969-07-01,2024-05-23,2024-05-23,38.5
1969-08-01,2024-05-23,2024-05-23,38.7
1969-09-01,2024-05-23,2024-05-23,38.9
1969-10-01,2024-05-23,2024-05-23,39.1
1969-11-01,2024-05-23,2024-05-23,39.2
1969-12-01,2024-05-23,2024-05-23,39.4
1970-01-01,2024-05-23,2024-05-23,39.6
1970-02-01,2024-05-23,2024-05-23,39.8
1970-03-01,2024-05-23,2024-05-23,40.1
1970-04-01,2024-05-23,2024-05-23,40.4
1970-05-01,2024-05-23,2024-05-23,40.5
1970-06-01,2024-05-23,2024-05-23,40.8
1970-07-01,2024-05-23,2024-05-23,40.9
1970-08-01,2024-05-23,2024-05-23,41.1
1970-09-01,2024-05-23,2024-05-23,41.3
1970-10-01,2024-05-23,2024-05-23,41.5
1970-11-01,2024-05-23,2024-05-23,41.8
1970-12-01,2024-05-23,2024-05-23,42.0
1971-01-01,2024-05-23,2024-05-23,42.1
1971-02-01,2024-05-23,2024-05-23,42.2
1971-03-01,2024-05-23,2024-05-23,42.2
1971-04-01,2024-05-23,2024-05-23,42.4
1971-05-01,2024-05-23,2024-05-23,42.6
1971-06-01,2024-05-23,2024-05-23,42.8
1971-07-01,2024-05-23,2024-05-23,42.9
1971-08-01,2024-05-23,2024-05-23,43.0
1971-09-01,2024-05-23,2024-05-23,43.0
1971-10-01,2024-05-23,2024-05-23,43.1
1971-11-01,2024-05-23,2024-05-23,43.2
1971-12-01,2024-05-23,2024-05-23,43.3
1972-01-01,2024-05-23,2024-05-23,43.5
1972-02-01,2024-05-23,2024-05-23,43.6
1972-03-01,2024-05-23,2024-05-23,43.6
1972-04-01,2024-05-23,2024-05-23,43.8
1972-05-01,2024-05-23,2024-05-23,43.9
1972-06-01,2024-05-23,2024-05-23,44.0
1972-07-01,2024-05-23,2024-05-23,44.1
1972-08-01,2024-05-23,2024-05-23,44.3
1972-09-01,2024-05-23,2024-05-23,44.3
1972-10-01,2024-05-23,2024-05-23,44.4
1972-11-01,2024-05-23,2024-05-23,44.4
1972-12-01,2024-05-23,2024-05-23,44.6
1973-01-01,2024-05-23,2024-05-23,44.6
1973-02-01,2024-05-23,2024-05-23,44.8
1973-03-01,2024-05-23,2024-05-23,45.0
1973-04-01,2024-05-23,2024-05-23,45.1
1973-05-01,2024-05-23,2024-05-23,45.3
1973-06-01,2024-05-23,2024-05-23,45.4
1973-07-01,2024-05-23,2024-05-23,45.5
1973-08-01,2024-05-23,2024-05-23,45.7
1973-09-01,2024-05-23,2024-05-23,46.0
1973-10-01,2024-05-23,2024-05-23,46.3
1973-11-01,2024-05-23,2024-05-23,46.5
1973-12-01,2024-05-23,2024-05-23,46.7
1974-01-01,2024-05-23,2024-05-23,46.9
1974-02-01,2024-05-23,2024-05-23,47.2
1974-03-01,2024-05-23,2024-05-23,47.6
1974-04-01,2024-05-23,2024-05-23,47.9
1974-05-01,2024-05-23,2024-05-23,48.5
1974-06-01,2024-05-23,2024-05-23,49.0
1974-07-01,2024-05-23,2024-05-23,49.5
1974-08-01,2024-05-23,2024-05-23,50.2
1974-09-01,2024-05-23,2024-05-23,50.7
1974-10-01,2024-05-23,2024-05-23,51.2
1974-11-01,2024-05-23,2024-05-23,51.6
1974-12-01,2024-05-23,2024-05-23,52.0
1975-01-01,2024-05-23,2024-05-23,52.3
1975-02-01,2024-05-23,2024-05-23,52.8
1975-03-01,2024-05-23,2024-05-23,53.0
1975-04-01,2024-05-23,2024-05-23,53.3
1975-05-01,2024-05-23,2024-05-23,53.5
1975-06-01,2024-05-23,2024-05-23,53.8
1975-07-01,2024-05-23,2024-05-23,54.0
1975-08-01,2024-05-23,2024-05-23,54.2
1975-09-01,2024-05-23,2024-05-23,54.5
1975-10-01,2024-05-23,2024-05-23,54.8
1975-11-01,2024-05-23,2024-05-23,55.2
1975-12-01,2024-05-23,2024-05-23,55.5
1976-01-01,2024-05-23,2024-05-23,55.9
1976-02-01,2024-05-23,2024-05-23,56.2
1976-03-01,2024-05-23,2024-05-23,56.5
1976-04-01,2024-05-23,2024-05-23,56.7
1976-05-01,2024-05-23,2024-05-23,57.0
1976-06-01,2024-05-23,2024-05-23,57.2
1976-07-01,2024-05-23,2024-05-23,57.6
1976-08-01,2024-05-23,2024-05-23,57.9
1976-09-01,2024-05-23,2024-05-23,58.2
1976-10-01,2024-05-23,2024-05-23,58.5
1976-11-01,2024-05-23,2024-05-23,58.7
1976-12-01,2024-05-23,2024-05-23,58.9
1977-01-01,2024-05-23,2024-05-23,59.3
1977-02-01,2024-05-23,2024-05-23,59.7
1977-03-01,2024-05-23,2024-05-23,60.0
1977-04-01,2024-05-23,2024-05-23,60.3
1977-05-01,2024-05-23,2024-05-23,60.6
1977-06-01,2024-05-23,2024-05-23,61.0
1977-07-01,2024-05-23,2024-05-23,61.2
1977-08-01,2024-05-23,2024-05-23,61.5
1977-09-01,2024-05-23,2024-05-23,61.8
1977-10-01,2024-05-23,2024-05-23,62.0
1977-11-01,2024-05-23,2024-05-23,62.3
1977-12-01,2024-05-23,2024-05-23,62.7
