date,realtime_start,realtime_end,value
2017-02-01,2024-05-28,2024-05-28,13348.1
2017-03-01,2024-05-28,2024-05-28,13416.7
2017-04-01,2024-05-28,2024-05-28,13477.4
2017-05-01,2024-05-28,2024-05-28,13535.7
2017-06-01,2024-05-28,2024-05-28,13559.5
2017-07-01,2024-05-28,2024-05-28,13623.5
2017-08-01,2024-05-28,2024-05-28,13682.0
2017-09-01,2024-05-28,2024-05-28,13727.4
2017-10-01,2024-05-28,2024-05-28,13781.6
2017-11-01,2024-05-28,2024-05-28,13807.6
2017-12-01,2024-05-28,2024-05-28,13853.0
2018-01-01,2024-05-28,2024-05-28,13861.8
2018-02-01,2024-05-28,2024-05-28,13899.4
2018-03-01,2024-05-28,2024-05-28,13958.0
2018-04-01,2024-05-28,2024-05-28,13980.7
2018-05-01,2024-05-28,2024-05-28,14046.2
2018-06-01,2024-05-28,2024-05-28,14107.1
2018-07-01,2024-05-28,2024-05-28,14145.3
2018-08-01,2024-05-28,2024-05-28,14193.2
2018-09-01,2024-05-28,2024-05-28,14224.6
2018-10-01,2024-05-28,2024-05-28,14234.7
2018-11-01,2024-05-28,2024-05-28,14245.0
2018-12-01,2024-05-28,2024-05-28,14355.3
2019-01-01,2024-05-28,2024-05-28,14417.1
2019-02-01,2024-05-28,2024-05-28,14454.4
2019-03-01,2024-05-28,2024-05-28,14496.7
2019-04-01,2024-05-28,2024-05-28,14531.0
2019-05-01,2024-05-28,2024-05-28,14643.4
2019-06-01,2024-05-28,2024-05-28,14765.4
2019-07-01,2024-05-28,2024-05-28,14847.2
2019-08-01,2024-05-28,2024-05-28,14928.8
2019-09-01,2024-05-28,2024-05-28,15019.9
2019-10-01,2024-05-28,2024-05-28,15154.5
2019-11-01,2024-05-28,2024-05-28,15252.6
2019-12-01,2024-05-28,2024-05-28,15313.7
2020-01-01,2024-05-28,2024-05-28,15380.6
2020-02-01,2024-05-28,2024-05-28,15432.3
2020-03-01,2024-05-28,2024-05-28,15962.0
2020-04-01,2024-05-28,2024-05-28,16983.9
2020-05-01,2024-05-28,2024-05-28,17850.9
2020-06-01,2024-05-28,2024-05-28,18142.8
2020-07-01,2024-05-28,2024-05-28,18293.3
2020-08-01,2024-05-28,2024-05-28,18365.2
2020-09-01,2024-05-28,2024-05-28,18591.4
2020-10-01,2024-05-28,2024-05-28,18743.5
2020-11-01,2024-05-28,2024-05-28,18959.3
2020-12-01,2024-05-28,2024-05-28,19097.4
2021-01-01,2024-05-28,2024-05-28,19323.0
2021-02-01,2024-05-28,2024-05-28,19559.8
2021-03-01,2024-05-28,2024-05-28,19799.3
2021-04-01,2024-05-28,2024-05-28,20125.1
2021-05-01,2024-05-28,2024-05-28,20429.4
2021-06-01,2024-05-28,2024-05-28,20473.1
2021-07-01,2024-05-28,2024-05-28,20624.9
2021-08-01,2024-05-28,2024-05-28,20835.7
2021-09-01,2024-05-28,2024-05-28,20965.7
2021-10-01,2024-05-28,2024-05-28,21146.3
2021-11-01,2024-05-28,2024-05-28,21320.5
2021-12-01,2024-05-28,2024-05-28,21500.5
2022-01-01,2024-05-28,2024-05-28,21559.0
2022-02-01,2024-05-28,2024-05-28,21615.2
2022-03-01,2024-05-28,2024-05-28,21721.1
2022-04-01,2024-05-28,2024-05-28,21722.2
2022-05-01,2024-05-28,2024-05-28,21691.3
2022-06-01,2024-05-28,2024-05-28,21650.4
2022-07-01,2024-05-28,2024-05-28,21642.9
2022-08-01,2024-05-28,2024-05-28,21618.9
2022-09-01,2024-05-28,2024-05-28,21539.1
2022-10-01,2024-05-28,2024-05-28,21471.5
2022-11-01,2024-05-28,2024-05-28,21405.1
2022-12-01,2024-05-28,2024-05-28,21309.2
2023-01-01,2024-05-28,2024-05-28,21222.7
2023-02-01,2024-05-28,2024-05-28,21150.5
2023-03-01,2024-05-28,2024-05-28,20902.7
2023-04-01,2024-05-28,2024-05-28,20744.8
2023-05-01,2024-05-28,2024-05-28,20837.5
2023-06-01,2024-05-28,2024-05-28,20820.3
2023-07-01,2024-05-28,2024-05-28,20793.2
2023-08-01,2024-05-28,2024-05-28,20765.3
2023-09-01,2024-05-28,2024-05-28,20710.9
2023-10-01,2024-05-28,2024-05-28,20691.7
2023-11-01,2024-05-28,2024-05-28,20705.2
2023-12-01,2024-05-28,2024-05-28,20754.0
2024-01-01,2024-05-28,2024-05-28,20754.2
2024-02-01,2024-05-28,2024-05-28,20748.6
2024-03-01,2024-05-28,2024-05-28,20841.5
2024-04-01,2024-05-28,2024-05-28,20867.3
