date,realtime_start,realtime_end,value
2002-12-01,2024-05-28,2024-05-28,139.7
2003-01-01,2024-05-28,2024-05-28,141.1
2003-02-01,2024-05-28,2024-05-28,142.7
2003-03-01,2024-05-28,2024-05-28,144.0
2003-04-01,2024-05-28,2024-05-28,142.2
2003-05-01,2024-05-28,2024-05-28,141.9
2003-06-01,2024-05-28,2024-05-28,142.7
2003-07-01,2024-05-28,2024-05-28,142.8
2003-08-01,2024-05-28,2024-05-28,143.7
2003-09-01,2024-05-28,2024-05-28,144.0
2003-10-01,2024-05-28,2024-05-28,144.8
2003-11-01,2024-05-28,2024-05-28,144.6
2003-12-01,2024-05-28,2024-05-28,145.1
2004-01-01,2024-05-28,2024-05-28,145.9
2004-02-01,2024-05-28,2024-05-28,145.8
2004-03-01,2024-05-28,2024-05-28,146.2
2004-04-01,2024-05-28,2024-05-28,147.2
2004-05-01,2024-05-28,2024-05-28,148.4
2004-06-01,2024-05-28,2024-05-28,148.4
2004-07-01,2024-05-28,2024-05-28,148.2
2004-08-01,2024-05-28,2024-05-28,148.6
2004-09-01,2024-05-28,2024-05-28,148.8
2004-10-01,2024-05-28,2024-05-28,151.2
2004-11-01,2024-05-28,2024-05-28,152.1
2004-12-01,2024-05-28,2024-05-28,151.4
2005-01-01,2024-05-28,2024-05-28,151.9
2005-02-01,2024-05-28,2024-05-28,152.7
2005-03-01,2024-05-28,2024-05-28,153.7
2005-04-01,2024-05-28,2024-05-28,154.2
2005-05-01,2024-05-28,2024-05-28,153.9
2005-06-01,2024-05-28,2024-05-28,153.9
2005-07-01,2024-05-28,2024-05-28,155.0
2005-08-01,2024-05-28,2024-05-28,156.3
2005-09-01,2024-05-28,2024-05-28,158.8
2005-10-01,2024-05-28,2024-05-28,160.5
2005-11-01,2024-05-28,2024-05-28,158.7
2005-12-01,2024-05-28,2024-05-28,159.6
2006-01-01,2024-05-28,2024-05-28,160.5
2006-02-01,2024-05-28,2024-05-28,158.7
2006-03-01,2024-05-28,2024-05-28,159.3
2006-04-01,2024-05-28,2024-05-28,160.6
2006-05-01,2024-05-28,2024-05-28,160.6
2006-06-01,2024-05-28,2024-05-28,161.4
2006-07-01,2024-05-28,2024-05-28,161.0
2006-08-01,2024-05-28,2024-05-28,162.1
2006-09-01,2024-05-28,2024-05-28,160.2
2006-10-01,2024-05-28,2024-05-28,158.7
2006-11-01,2024-05-28,2024-05-28,160.0
2006-12-01,2024-05-28,2024-05-28,161.1
2007-01-01,2024-05-28,2024-05-28,160.9
2007-02-01,2024-05-28,2024-05-28,162.7
2007-03-01,2024-05-28,2024-05-28,164.1
2007-04-01,2024-05-28,2024-05-28,165.3
2007-05-01,2024-05-28,2024-05-28,166.0
2007-06-01,2024-05-28,2024-05-28,166.1
2007-07-01,2024-05-28,2024-05-28,167.2
2007-08-01,2024-05-28,2024-05-28,166.0
2007-09-01,2024-05-28,2024-05-28,167.6
2007-10-01,2024-05-28,2024-05-28,169.3
2007-11-01,2024-05-28,2024-05-28,172.4
2007-12-01,2024-05-28,2024-05-28,171.7
2008-01-01,2024-05-28,2024-05-28,173.3
2008-02-01,2024-05-28,2024-05-28,173.9
2008-03-01,2024-05-28,2024-05-28,175.4
2008-04-01,2024-05-28,2024-05-28,175.9
2008-05-01,2024-05-28,2024-05-28,178.4
2008-06-01,2024-05-28,2024-05-28,181.2
2008-07-01,2024-05-28,2024-05-28,183.4
2008-08-01,2024-05-28,2024-05-28,182.0
2008-09-01,2024-05-28,2024-05-28,182.7
2008-10-01,2024-05-28,2024-05-28,178.3
2008-11-01,2024-05-28,2024-05-28,172.9
2008-12-01,2024-05-28,2024-05-28,169.7
2009-01-01,2024-05-28,2024-05-28,170.8
2009-02-01,2024-05-28,2024-05-28,170.6
2009-03-01,2024-05-28,2024-05-28,169.1
2009-04-01,2024-05-28,2024-05-28,170.0
2009-05-01,2024-05-28,2024-05-28,170.3
2009-06-01,2024-05-28,2024-05-28,173.5
2009-07-01,2024-05-28,2024-05-28,171.5
2009-08-01,2024-05-28,2024-05-28,173.9
2009-09-01,2024-05-28,2024-05-28,173.5
2009-10-01,2024-05-28,2024-05-28,174.3
2009-11-01,2024-05-28,2024-05-28,176.6
2009-12-01,2024-05-28,2024-05-28,177.1
2010-01-01,2024-05-28,2024-05-28,178.9
2010-02-01,2024-05-28,2024-05-28,177.7
2010-03-01,2024-05-28,2024-05-28,178.9
2010-04-01,2024-05-28,2024-05-28,178.9
2010-05-01,2024-05-28,2024-05-28,178.9
2010-06-01,2024-05-28,2024-05-28,178.3
2010-07-01,2024-05-28,2024-05-28,178.5
2010-08-01,2024-05-28,2024-05-28,179.4
2010-09-01,2024-05-28,2024-05-28,180.1
2010-10-01,2024-05-28,2024-05-28,181.6
2010-11-01,2024-05-28,2024-05-28,182.4
2010-12-01,2024-05-28,2024-05-28,183.9
2011-01-01,2024-05-28,2024-05-28,185.4
2011-02-01,2024-05-28,2024-05-28,187.3
2011-03-01,2024-05-28,2024-05-28,188.6
2011-04-01,2024-05-28,2024-05-28,190.2
2011-05-01,2024-05-28,2024-05-28,191.2
2011-06-01,2024-05-28,2024-05-28,190.6
2011-07-01,2024-05-28,2024-05-28,191.3
2011-08-01,2024-05-28,2024-05-28,191.1
2011-09-01,2024-05-28,2024-05-28,192.7
2011-10-01,2024-05-28,2024-05-28,192.4
2011-11-01,2024-05-28,2024-05-28,192.8
2011-12-01,2024-05-28,2024-05-28,192.6
2012-01-01,2024-05-28,2024-05-28,193.2
2012-02-01,2024-05-28,2024-05-28,193.7
2012-03-01,2024-05-28,2024-05-28,193.9
2012-04-01,2024-05-28,2024-05-28,193.5
2012-05-01,2024-05-28,2024-05-28,192.7
2012-06-01,2024-05-28,2024-05-28,192.1
2012-07-01,2024-05-28,2024-05-28,192.4
2012-08-01,2024-05-28,2024-05-28,194.7
2012-09-01,2024-05-28,2024-05-28,196.6
2012-10-01,2024-05-28,2024-05-28,196.9
2012-11-01,2024-05-28,2024-05-28,195.5
2012-12-01,2024-05-28,2024-05-28,195.3
2013-01-01,2024-05-28,2024-05-28,196.0
2013-02-01,2024-05-28,2024-05-28,197.1
2013-03-01,2024-05-28,2024-05-28,196.1
2013-04-01,2024-05-28,2024-05-28,194.7
2013-05-01,2024-05-28,2024-05-28,196.1
2013-06-01,2024-05-28,2024-05-28,196.4
2013-07-01,2024-05-28,2024-05-28,196.4
2013-08-01,2024-05-28,2024-05-28,197.0
2013-09-01,2024-05-28,2024-05-28,197.0
2013-10-01,2024-05-28,2024-05-28,197.4
2013-11-01,2024-05-28,2024-05-28,197.1
2013-12-01,2024-05-28,2024-05-28,198.2
2014-01-01,2024-05-28,2024-05-28,199.3
2014-02-01,2024-05-28,2024-05-28,199.5
2014-03-01,2024-05-28,2024-05-28,200.0
2014-04-01,2024-05-28,2024-05-28,200.8
2014-05-01,2024-05-28,2024-05-28,201.1
2014-06-01,2024-05-28,2024-05-28,201.9
2014-07-01,2024-05-28,2024-05-28,201.8
2014-08-01,2024-05-28,2024-05-28,201.5
2014-09-01,2024-05-28,2024-05-28,201.3
2014-10-01,2024-05-28,2024-05-28,200.8
2014-11-01,2024-05-28,2024-05-28,199.2
2014-12-01,2024-05-28,2024-05-28,196.7
2015-01-01,2024-05-28,2024-05-28,192.9
2015-02-01,2024-05-28,2024-05-28,193.0
2015-03-01,2024-05-28,2024-05-28,193.3
2015-04-01,2024-05-28,2024-05-28,192.2
2015-05-01,2024-05-28,2024-05-28,195.4
2015-06-01,2024-05-28,2024-05-28,196.8
2015-07-01,2024-05-28,2024-05-28,196.4
2015-08-01,2024-05-28,2024-05-28,195.4
2015-09-01,2024-05-28,2024-05-28,193.1
2015-10-01,2024-05-28,2024-05-28,192.5
2015-11-01,2024-05-28,2024-05-28,192.7
2015-12-01,2024-05-28,2024-05-28,191.2
