date,realtime_start,realtime_end,value
2013-06-01,2024-05-31,2024-05-31,94.209
2013-07-01,2024-05-31,2024-05-31,94.329
2013-08-01,2024-05-31,2024-05-31,94.431
2013-09-01,2024-05-31,2024-05-31,94.543
2013-10-01,2024-05-31,2024-05-31,94.703
2013-11-01,2024-05-31,2024-05-31,94.86
2013-12-01,2024-05-31,2024-05-31,94.961
2014-01-01,2024-05-31,2024-05-31,95.064
2014-02-01,2024-05-31,2024-05-31,95.109
2014-03-01,2024-05-31,2024-05-31,95.25
2014-04-01,2024-05-31,2024-05-31,95.413
2014-05-01,2024-05-31,2024-05-31,95.574
2014-06-01,2024-05-31,2024-05-31,95.682
2014-07-01,2024-05-31,2024-05-31,95.848
2014-08-01,2024-05-31,2024-05-31,95.885
2014-09-01,2024-05-31,2024-05-31,96.013
2014-10-01,2024-05-31,2024-05-31,96.096
2014-11-01,2024-05-31,2024-05-31,96.181
2014-12-01,2024-05-31,2024-05-31,96.249
2015-01-01,2024-05-31,2024-05-31,96.214
2015-02-01,2024-05-31,2024-05-31,96.324
2015-03-01,2024-05-31,2024-05-31,96.47
2015-04-01,2024-05-31,2024-05-31,96.648
2015-05-01,2024-05-31,2024-05-31,96.766
2015-06-01,2024-05-31,2024-05-31,96.882
2015-07-01,2024-05-31,2024-05-31,96.978
2015-08-01,2024-05-31,2024-05-31,97.056
2015-09-01,2024-05-31,2024-05-31,97.196
2015-10-01,2024-05-31,2024-05-31,97.228
2015-11-01,2024-05-31,2024-05-31,97.332
2015-12-01,2024-05-31,2024-05-31,97.396
2016-01-01,2024-05-31,2024-05-31,97.567
2016-02-01,2024-05-31,2024-05-31,97.736
2016-03-01,2024-05-31,2024-05-31,97.876
2016-04-01,2024-05-31,2024-05-31,98.117
2016-05-01,2024-05-31,2024-05-31,98.284
2016-06-01,2024-05-31,2024-05-31,98.386
2016-07-01,2024-05-31,2024-05-31,98.529
2016-08-01,2024-05-31,2024-05-31,98.703
2016-09-01,2024-05-31,2024-05-31,98.834
2016-10-01,2024-05-31,2024-05-31,98.961
2016-11-01,2024-05-31,2024-05-31,99.005
2016-12-01,2024-05-31,2024-05-31,99.12
2017-01-01,2024-05-31,2024-05-31,99.385
2017-02-01,2024-05-31,2024-05-31,99.561
2017-03-01,2024-05-31,2024-05-31,99.519
2017-04-01,2024-05-31,2024-05-31,99.723
2017-05-01,2024-05-31,2024-05-31,99.803
2017-06-01,2024-05-31,2024-05-31,99.937
2017-07-01,2024-05-31,2024-05-31,100.01
2017-08-01,2024-05-31,2024-05-31,100.118
2017-09-01,2024-05-31,2024-05-31,100.24
2017-10-01,2024-05-31,2024-05-31,100.486
2017-11-01,2024-05-31,2024-05-31,100.535
2017-12-01,2024-05-31,2024-05-31,100.683
2018-01-01,2024-05-31,2024-05-31,101.007
2018-02-01,2024-05-31,2024-05-31,101.198
2018-03-01,2024-05-31,2024-05-31,101.419
2018-04-01,2024-05-31,2024-05-31,101.602
2018-05-01,2024-05-31,2024-05-31,101.78
2018-06-01,2024-05-31,2024-05-31,101.872
2018-07-01,2024-05-31,2024-05-31,102.006
2018-08-01,2024-05-31,2024-05-31,102.016
2018-09-01,2024-05-31,2024-05-31,102.205
2018-10-01,2024-05-31,2024-05-31,102.366
2018-11-01,2024-05-31,2024-05-31,102.556
2018-12-01,2024-05-31,2024-05-31,102.735
2019-01-01,2024-05-31,2024-05-31,102.878
2019-02-01,2024-05-31,2024-05-31,102.959
2019-03-01,2024-05-31,2024-05-31,103.049
2019-04-01,2024-05-31,2024-05-31,103.274
2019-05-01,2024-05-31,2024-05-31,103.381
2019-06-01,2024-05-31,2024-05-31,103.586
2019-07-01,2024-05-31,2024-05-31,103.706
2019-08-01,2024-05-31,2024-05-31,103.811
2019-09-01,2024-05-31,2024-05-31,103.889
2019-10-01,2024-05-31,2024-05-31,104.048
2019-11-01,2024-05-31,2024-05-31,104.066
2019-12-01,2024-05-31,2024-05-31,104.279
2020-01-01,2024-05-31,2024-05-31,104.475
2020-02-01,2024-05-31,2024-05-31,104.664
2020-03-01,2024-05-31,2024-05-31,104.586
2020-04-01,2024-05-31,2024-05-31,104.237
2020-05-01,2024-05-31,2024-05-31,104.364
2020-06-01,2024-05-31,2024-05-31,104.527
2020-07-01,2024-05-31,2024-05-31,104.913
2020-08-01,2024-05-31,2024-05-31,105.229
2020-09-01,2024-05-31,2024-05-31,105.39
2020-10-01,2024-05-31,2024-05-31,105.47
2020-11-01,2024-05-31,2024-05-31,105.552
2020-12-01,2024-05-31,2024-05-31,105.899
2021-01-01,2024-05-31,2024-05-31,106.267
2021-02-01,2024-05-31,2024-05-31,106.499
2021-03-01,2024-05-31,2024-05-31,106.945
2021-04-01,2024-05-31,2024-05-31,107.594
2021-05-01,2024-05-31,2024-05-31,108.167
2021-06-01,2024-05-31,2024-05-31,108.655
2021-07-01,2024-05-31,2024-05-31,109.12
2021-08-01,2024-05-31,2024-05-31,109.458
2021-09-01,2024-05-31,2024-05-31,109.684
2021-10-01,2024-05-31,2024-05-31,110.217
2021-11-01,2024-05-31,2024-05-31,110.778
2021-12-01,2024-05-31,2024-05-31,111.446
2022-01-01,2024-05-31,2024-05-31,111.973
2022-02-01,2024-05-31,2024-05-31,112.436
2022-03-01,2024-05-31,2024-05-31,112.88
2022-04-01,2024-05-31,2024-05-31,113.248
2022-05-01,2024-05-31,2024-05-31,113.656
2022-06-01,2024-05-31,2024-05-31,114.297
2022-07-01,2024-05-31,2024-05-31,114.534
2022-08-01,2024-05-31,2024-05-31,115.158
2022-09-01,2024-05-31,2024-05-31,115.686
2022-10-01,2024-05-31,2024-05-31,116.087
2022-11-01,2024-05-31,2024-05-31,116.417
2022-12-01,2024-05-31,2024-05-31,116.868
2023-01-01,2024-05-31,2024-05-31,117.461
2023-02-01,2024-05-31,2024-05-31,117.883
2023-03-01,2024-05-31,2024-05-31,118.279
2023-04-01,2024-05-31,2024-05-31,118.642
2023-05-01,2024-05-31,2024-05-31,118.984
2023-06-01,2024-05-31,2024-05-31,119.189
2023-07-01,2024-05-31,2024-05-31,119.332
2023-08-01,2024-05-31,2024-05-31,119.449
2023-09-01,2024-05-31,2024-05-31,119.842
2023-10-01,2024-05-31,2024-05-31,120.015
2023-11-01,2024-05-31,2024-05-31,120.122
2023-12-01,2024-05-31,2024-05-31,120.305
2024-01-01,2024-05-31,2024-05-31,120.878
2024-02-01,2024-05-31,2024-05-31,121.201
2024-03-01,2024-05-31,2024-05-31,121.606
2024-04-01,2024-05-31,2024-05-31,121.909
